10491.397291363028    0.5554958913183824
14677.992676220585    0.5554958913183824
20535.250264571336    0.5554958913183824
42169.65034285797    0.5554958913183824
97630.00989628027    0.5554958913183824
99999.99999999959    0.2299863853961211
165481.70999431747    0.21899062946059128
273841.963426435    0.21899062946059128
374038.81003677734    0.21899062946059128
618965.8188912597    0.21899062946059128
999999.9999999979    0.21899062946059128
999999.9999999979    0.27977474632885446
1694988.1513903444    0.27977474632885446
4319332.794051539    0.27977474632885446
7498942.093324558    0.27977474632885446
10000000    0.27977474632885446
10000000    0.999999999999999
16548170.999431815    0.999999999999999
29427271.762092818    0.999999999999999
58997462.559235714    0.999999999999999
97630009.89628127    0.999999999999999
100000000.00000042    3.7537736819256
195734178.14876658    3.7537736819256
453158363.7600836    3.9422547112067905
886985799.0181978    3.9422547112067905

