READ SERR 1 2
@bat_120422A_flux.pco
!
17 1 4.65023099E-3 2.10086117E-3 4.74505126E-3
19 1 4.47332393E-3 1.74907187E-3 3.89127433E-3
21 1 1.9398072E-3 1.47810543E-3 3.24004283E-3
23 1 1.65498524E-3 1.33552391E-3 2.72633112E-3
25 1 3.41479504E-3 1.28519838E-3 2.31608958E-3
27 1 2.28585862E-3 1.19725103E-3 1.9814386E-3
29.0499992 1.05000019 3.01565812E-3 1.06877554E-3 1.70314312E-3
32.1500015 2.05000019 1.25132757E-3 6.82212063E-4 1.37342012E-3
36.25 2.04999924 7.81587674E-4 5.97100647E-4 1.04555255E-3
39.3499985 1.05000114 2.05262215E-3 7.70379149E-4 8.58775165E-4
41.4500008 1.04999924 9.02983185E-4 7.28955085E-4 7.5758528E-4
44.6500015 2.14999962 5.55140956E-4 4.59158939E-4 6.27708156E-4
52.1999969 5.39999962 3.47235706E-4 2.63817405E-4 4.1798086E-4
63.1499977 5.54999924 9.05823472E-5 2.36578606E-4 2.37377753E-4
73.1999969 4.5 1.88321952E-4 2.57842737E-4 1.4542976E-4
