READ SERR 1 2
@bat_201015A_rebinned.pco
!
17 1 7.68312454 3.67511702 10.723094
19 1 13.0943422 3.92760944 9.9493618
21 1 11.7431889 3.99669027 9.23730183
24 2 8.53950596 3.01221943 8.2634182
27 1 9.61822128 4.60037422 7.3122654
34.2000008 6.20000076 4.12192583 2.38329649 5.70703077
46.8000031 6.39999962 3.33456278 3.0140872 3.39259672
59.8000031 6.60000038 0.806512773 4.17837906 1.96876454
73.1999969 6.79999924 11.3035393 5.66370678 1.11666024
87 7 2.14771223 8.85686398 0.620785534
97.5999985 3.59999847 -25.2803135 15.210371 0.386139721
