#d muJy norm
4.23512e-1     7.76683e-3  0.1
9.66217e-1     2.32195e-3  0.1
2.70917e+0     4.68524e-4  0.1
1.42636e+1     2.25766e-4  0.1
3.95380e+1     8.69009e-5  0.1

