#d muJy norm
1.81429e+0     1.28753e+0  1E-2
1.05895e+1     1.44058e+0  1E-2
1.87772e+1     6.74945e-1  1E-2
3.00339e+1     8.69009e-1  1E-2
3.69117e+1     7.55177e-1  1E-2
7.01086e+1     6.38084e-1  1E-2
1.75300e+2     6.38084e-1  1E-2

