#d muJy norm
1.81429e+0     8.44947e+0 0.1
1.05895e+1     8.69009e+0 0.1
1.89936e+1     9.45387e+0 0.1
3.00339e+1     1.36190e+1 0.1
3.64913e+1     7.34266e+0 0.1
7.01086e+1     5.39147e+0 0.1
1.79362e+2     4.18747e+0 0.1

