#d muJy norm
1.95588e+0    2.11212e+0  1E-2
4.12402e+0    2.48942e+0  1E-2
5.13790e+0    3.09979e+0  1E-2
7.44714e+0    1.57376e+0  1E-2
8.29861e+0    8.78212e-1  1E-2
3.93615e+1    7.79179e-1  1E-2

