1.47317e+1    -1.15294e+1
1.48293e+1    -1.12451e+1
1.49268e+1    -1.10392e+1
1.50732e+1    -1.07451e+1
1.51220e+1    -1.03529e+1
1.51870e+1    -1.02745e+1

